equation;answer;correct
x+3*(x-1)-2-3*(x-3)=0;x+3x-3x=0-9+2+3;1
x+3*(x-1)-2-3*(x-3)=0;x=-4;1
6x-4*(x-5)-3*(x-1)=0;6x-4x+20-3x+3=0;1
6x-4*(x-5)-3*(x-1)=0;6x-4x-3x=0-3-20;1
6x-4*(x-5)-3*(x-1)=0;-x=-23;1
6x-4*(x-5)-3*(x-1)=0;x=23;1
10*(x+1)-6=2*(x-3)=2*(x-3)-10;x=23;1
7x+23-x=2x+20;7x-x-3x=+20-23;0
7x+23-x=2x+20;2x-x-2x=20+23;0
7x+23-x=2x+20;7x-x-2x=+20-23;1
7x+23-x=2x+20;4x=-3;1
7x+23-x=2x+20;x=-(3)/(4);1
7x-2*(x+2)=10;7x-2x-4=10;1
7x-2*(x+2)=10;5x=10+4;1
7x-2*(x+2)=10;5x=14;1
7x-2*(x+2)=10;x=(14)/(5);1
x+(x)/(4)=20;4x+x=20;0
x+(x)/(4)=20;4x+x=80;1
x+(x)/(4)=20;5x=80;1
x+(x)/(4)=20;x=(80)/(5);1
x+(x)/(4)=20;x=16;1
x-(x)/(5)=10;5x-x=50;1
x-(x)/(5)=10;4x=50;1
x-(x)/(5)=10;x=(50)/(4);1
x-(x)/(5)=10;x=(25)/(2);1
x+(x)/(6)=20;6x+x=120;1
x+(x)/(6)=20;7x=12;0
x+(x)/(6)=20;7x=120;1
x+(x)/(6)=20;x=(120)/(7);1
(x)/(3)+(x)/(2)=15;2x+3x=90;1
(x)/(3)+(x)/(2)=15;5x=90;1
(x)/(3)+(x)/(2)=15;x=45;0
(x)/(3)+(x)/(2)=15;x=(90)/(5);1
(x)/(3)+(x)/(2)=15;x=18;1
x-(x)/(2)=1;2x-x=2;1
x-(x)/(2)=1;x=2;1
(3x)/(2)-5x=-7;3x-10x=-14;1
(3x)/(2)-5x=-7;-7x=-14;1
(3x)/(2)-5x=-7;x=-(14)/(-7);1
(3x)/(2)-5x=-7;x=+2;1
(x)/(2)-(x)/(4)=12;2x-x=48;1
(x)/(2)-(x)/(4)=12;x=48;1
(x)/(4)+7=(x)/(2)=5;x=48;1
(3x)/(4)-(x)/(2)=-2;3x-2x=-8;1
(3x)/(4)-(x)/(2)=-2;x=-8;1
(x)/(2)+(x)/(3)=1;3x+2x=6;1
(x)/(2)+(x)/(3)=1;5x=6;1
(x)/(2)+(x)/(3)=1;x=(6)/(5);1
3-2*(x+3)=x-18;3-2x-6=x-18;1
3-2*(x+3)=x-18;-2x-x=-18+6-3;1
3-2*(x+3)=x-18;-3x=15;0
3-2*(x+3)=x-18;-3x=-15;1
3-2*(x+3)=x-18;x=-(15)/(-3);1
3-2*(x+3)=x-18;x=5;1
(x)/(2)+(x)/(7)=12;7x+2x=168;1
(x)/(2)+(x)/(7)=12;9x=168;1
(x)/(2)+(x)/(7)=12;x=(168)/(9);1
(x)/(2)+(x)/(7)=12;x=(56)/(3);1
3*(x-4)=-1-(3x-1);3x-12=-1-3x+1;1
3*(x-4)=-1-(3x-1);3x+3x=+1-1+12;1
3*(x-4)=-1-(3x-1);6x=12;1
3*(x-4)=-1-(3x-1);x=(12)/(6);1
3*(x-4)=-1-(3x-1);x=2;1
50+(3x-4)=2*(3x-4)+26;50x+3x-4=6x-8+26;0
50+(3x-4)=2*(3x-4)+26;50+3x-4=6x-8+26;1
50+(3x-4)=2*(3x-4)+26;3x-6x=+26-8+4-50;1
50+(3x-4)=2*(3x-4)+26;-3x=-28;1
50+(3x-4)=2*(3x-4)+26;x=-(28)/(-3);1
50+(3x-4)=2*(3x-4)+26;x=+28;0
50+(3x-4)=2*(3x-4)+26;x=(28)/(3);1
(x)/(2)+4x=15-(-x-6);x+8x=30+x+6;0
(x)/(2)+4x=15-(-x-6);x+8x=30+x+6;0
(x)/(2)+4x=15-(-x-6);8;0
(x)/(2)+4x=15-(-x-6);x+8x=30-2-1*(-x-6);0
(x)/(2)+4x=15-(-x-6);(x)/(2)+4x=15+x+6;1
(x)/(2)+4x=15-(-x-6);x+8x=20+2x+12;0
(x)/(2)+4x=15-(-x-6);x+8x=20+2x+12;0
(x)/(2)+4x=15-(-x-6);x+8x=30+2x+12;1
(x)/(2)+4x=15-(-x-6);8x-2x=12-30;0
(x)/(2)+4x=15-(-x-6);x+8x-2x=12-30;0
(x)/(2)+4x=15-(-x-6);x+8x-2x=12+30;1
(x)/(2)+4x=15-(-x-6);7x=42;1
(x)/(2)+4x=15-(-x-6);x=(42)/(7);1
(x)/(2)+4x=15-(-x-6);x=6;1
2*(2x-4)=5-((x)/(2)+4);4x-8=5-(x+8);0
2*(2x-4)=5-((x)/(2)+4);4x-8=5*(-x+8);0
2*(2x-4)=5-((x)/(2)+4);4x-8=5-(x)/(2)-4;1
2*(2x-4)=5-((x)/(2)+4);8x-16=10-x-8;1
2*(2x-4)=5-((x)/(2)+4);8x+x=-8+10+16;1
2*(2x-4)=5-((x)/(2)+4);9x=8;0
2*(2x-4)=5-((x)/(2)+4);x=18;0
2*(2x-4)=5-((x)/(2)+4);9x=18];0
2*(2x-4)=5-((x)/(2)+4);9x=18;1
2*(2x-4)=5-((x)/(2)+4);x=(18)/(9);1
2*(2x-4)=5-((x)/(2)+4);x=2;1
4*(2x-5)=3-(-2x+1);8x-20=3+2x-1;1
4*(2x-5)=3-(-2x+1);8x-2x=-1-3+20;0
4*(2x-5)=3-(-2x+1);8x-2x=-1+3+20;1
4*(2x-5)=3-(-2x+1);6x=22;1
4*(2x-5)=3-(-2x+1);x=(1)/(3);0
4*(2x-5)=3-(-2x+1);(22)/(6);0
4*(2x-5)=3-(-2x+1);x=(22)/(6);1
4*(2x-5)=3-(-2x+1);x=(11)/(3);1
(x)/(4)+2=(x-3)/(2);x+8=4x;0
(x)/(4)+2=(x-3)/(2);x+8=-4x;0
(x)/(4)+2=(x-3)/(2);x+8=-2x;0
(x)/(4)+2=(x-3)/(2);x+8=2*(x-3);1
(x)/(4)+2=(x-3)/(2);x+8=2x-6;1
(x)/(4)+2=(x-3)/(2);x-2x=-6-8;1
(x)/(4)+2=(x-3)/(2);x=-14;0
(x)/(4)+2=(x-3)/(2);-x=-14;1
(x)/(4)+2=(x-3)/(2);x=14;1
(4)/(5)+(x)/(2)=(x)/(3)-1;24+15x=10x-30;1
(4)/(5)+(x)/(2)=(x)/(3)-1;15-10x=-30-24;0
(4)/(5)+(x)/(2)=(x)/(3)-1;15x-10x=-30-24;1
(4)/(5)+(x)/(2)=(x)/(3)-1;5x=-54;1
(4)/(5)+(x)/(2)=(x)/(3)-1;5x=-54;0
(4)/(5)+(x)/(2)=(x)/(3)-1;x=-(54)/(5);1
x+3=2*(x-(1)/(2));x+3=2x-(1)/(2);0
x+3=2*(x-(1)/(2));x+3=2x-(2)/(2);1
x+3=2*(x-(1)/(2));x-2x=-1-3;1
x+3=2*(x-(1)/(2));-x=-4;1
x+3=2*(x-(1)/(2));x=4;1
(3*(x-4))/(8)-1=x-(4-x)/(6);9*(x-4)-24=24x-4*(4-x);0
(3*(x-4))/(8)-1=x-(4-x)/(6);9x-12-24=24x-16-4x;0
(3*(x-4))/(8)-1=x-(4-x)/(6);3x-12-1=x-4-x;0
(3*(x-4))/(8)-1=x-(4-x)/(6);9*(x-10-24=24x-4*(4-x);0
(3*(x-4))/(8)-1=x-(4-x)/(6);3x-12-1=x-4-x;0
(3*(x-4))/(8)-1=x-(4-x)/(6);(3x-12)/(8)-1=x-4-(x)/(6);0
(3*(x-4))/(8)-1=x-(4-x)/(6);(3x-12)/(8)-1=x-(4-x)/(6);1
(3*(x-4))/(8)-1=x-(4-x)/(6);3*(3x-12)-24x=-4*(3-x);0
(3*(x-4))/(8)-1=x-(4-x)/(6);3*(3x-12)-24=24x-4*(4-x);1
(3*(x-4))/(8)-1=x-(4-x)/(6);9x-36-24=24x-16+4x;1
(3*(x-4))/(8)-1=x-(4-x)/(6);9x-24x-4x=-16+24+36;1
(3*(x-4))/(8)-1=x-(4-x)/(6);-21x=44;0
(3*(x-4))/(8)-1=x-(4-x)/(6);-19x=44;1
(3*(x-4))/(8)-1=x-(4-x)/(6);x=-(44)/(19);1
(x)/(3)+(x)/(2)=(7+x)/(3);2x+3x=2*(7+x);1
(x)/(3)+(x)/(2)=(7+x)/(3);2x+3x=14+2x;1
(x)/(3)+(x)/(2)=(7+x)/(3);2x+3x-2x=14;1
(x)/(3)+(x)/(2)=(7+x)/(3);3x=14;1
(x)/(3)+(x)/(2)=(7+x)/(3);x=(14)/(3);1
(x-2)/(3)+2x=(5x)/(2);6*(x-2)+12x=15x;0
(x-2)/(3)+2x=(5x)/(2);2*(x-2)+12x=15x;1
(x-2)/(3)+2x=(5x)/(2);2x-4+12x=15x;1
(x-2)/(3)+2x=(5x)/(2);2x+12x-15x=+4;1
(x-2)/(3)+2x=(5x)/(2);-x=4;1
(x-2)/(3)+2x=(5x)/(2);x=-4;1
(x-5)/(3)+(3x-1)/(2)=4;2*(x-5)+3*(3x-1)=24;1
(x-5)/(3)+(3x-1)/(2)=4;2x_10+9x-3=24;0
(x-5)/(3)+(3x-1)/(2)=4;2x-10+9x-3=24;1
(x-5)/(3)+(3x-1)/(2)=4;2x+9x=24+3+10;1
(x-5)/(3)+(3x-1)/(2)=4;11x=37;1
(x-5)/(3)+(3x-1)/(2)=4;x=(37)/(11);1
3*(6x-8)+10=5*(x-2)-(-4+3x);18x-24+10=5x-10+4-3x;1
3*(6x-8)+10=5*(x-2)-(-4+3x);18x-5x+3x=+4-10-10+24;1
3*(6x-8)+10=5*(x-2)-(-4+3x);16x=8;1
3*(6x-8)+10=5*(x-2)-(-4+3x);x=(8)/(16);1
3*(6x-8)+10=5*(x-2)-(-4+3x);x=(1)/(2);1
(x-1)/(5)=x-(2x-1)/(3);15*(x-1)=15x-5*(2x-1);0
(x-1)/(5)=x-(2x-1)/(3);3*(x-1)=15x-5*(2x-1);1
(x-1)/(5)=x-(2x-1)/(3);3x-3=15x-10x+5;1
(x-1)/(5)=x-(2x-1)/(3);3x-15x+10x=+5+3;1
(x-1)/(5)=x-(2x-1)/(3);-2x=8;1
(x-1)/(5)=x-(2x-1)/(3);x=-(8)/(2);1
(x-1)/(5)=x-(2x-1)/(3);x=-4;1
3x-2*(x-5)+(3x-5)/(2)=0;6x-4*(x-5)+1*(3x-5)=0;0
3x-2*(x-5)+(3x-5)/(2)=0;6x-4*(x-5)+3x-5=0;0
3x-2*(x-5)+(3x-5)/(2)=0;6x-4*(x-5)+1*(3x-5)=0;0
3x-2*(x-5)+(3x-5)/(2)=0;6x-4*(x-5)+(3x-5)=0;0
3x-2*(x-5)+(3x-5)/(2)=0;3x-2x+10+(3x-5)/(2)=0;1
3x-2*(x-5)+(3x-5)/(2)=0;6x-4x+20+3x-5=0;1
3x-2*(x-5)+(3x-5)/(2)=0;6x-4x+3x=0+5-20;1
3x-2*(x-5)+(3x-5)/(2)=0;5x=-15;1
3x-2*(x-5)+(3x-5)/(2)=0;x=-(15)/(5);1
3x-2*(x-5)+(3x-5)/(2)=0;x=-3;1
(x-1)/(2)+(x-3)/(3)=6;6*(x-1)+2*(x-3)=36;0
(x-1)/(2)+(x-3)/(3)=6;3*(x-1)+2*(x-3)=36;1
(x-1)/(2)+(x-3)/(3)=6;3x-3+3x-6=36;0
(x-1)/(2)+(x-3)/(3)=6;3x-3+2x-6=36;1
(x-1)/(2)+(x-3)/(3)=6;3x+2x=36+6+3;1
(x-1)/(2)+(x-3)/(3)=6;5x=42;0
(x-1)/(2)+(x-3)/(3)=6;5x=42;0
(x-1)/(2)+(x-3)/(3)=6;5x=45;1
(x-1)/(2)+(x-3)/(3)=6;x=(45)/(5);1
(x-1)/(2)+(x-3)/(3)=6;x=9;1
(x-2)/(3)-(x+1)/(4)=4;4*(x-2)-3*(x+1)=48;1
(x-2)/(3)-(x+1)/(4)=4;4x-8-3x-3=48;1
(x-2)/(3)-(x+1)/(4)=4;4x-3x=48+3+8;1
(x-2)/(3)-(x+1)/(4)=4;x=59;1
x-(2x-1)/(3)=(x-1)/(5);15x-5*(2x-1)=3*(x-1);1
x-(2x-1)/(3)=(x-1)/(5);15x-10x+5=3x-3;1
x-(2x-1)/(3)=(x-1)/(5);15x-10x-3x=-3-5;1
x-(2x-1)/(3)=(x-1)/(5);2x=-8;1
x-(2x-1)/(3)=(x-1)/(5);x=-(8)/(2);1
x-(2x-1)/(3)=(x-1)/(5);x=-4;1
(x-3)/(7)=(x-1)/(4);4*(x-3)=7*(x-1);1
(x-3)/(7)=(x-1)/(4);4x-12=7x-7;1
(x-3)/(7)=(x-1)/(4);4x-7x=-7+12;1
(x-3)/(7)=(x-1)/(4);-3x=5;1
(x-3)/(7)=(x-1)/(4);x=(5)/(-3);1
(x+3)/(4)-5=x+1;1*(x+3)-20=2*(x+1);0
(x+3)/(4)-5=x+1;1*(x+3)-20=4*(x+1);0
(x+3)/(4)-5=x+1;1*(x+3)-20=4*(x+4);0
(x+3)/(4)-5=x+1;1*(x+3)-20=4*(x+1);0
(x+3)/(4)-5=x+1;x+3-20=4x+1;0
(x+3)/(4)-5=x+1;x+3-20=4x+4;1
(x+3)/(4)-5=x+1;x-4x=+4+20-3;1
(x+3)/(4)-5=x+1;-3x=-21;0
(x+3)/(4)-5=x+1;-3x=21;1
(x+3)/(4)-5=x+1;x=(21)/(-3);1
(x+3)/(4)-5=x+1;x=-7;1
(2x)/(5)+(15x-1)/(20)=(1)/(3);24x+45x-3=20;1
(2x)/(5)+(15x-1)/(20)=(1)/(3);24x+45x=20+3;1
(2x)/(5)+(15x-1)/(20)=(1)/(3);69x=23;1
(2x)/(5)+(15x-1)/(20)=(1)/(3);x=(23)/(69);1
(2x)/(5)+(15x-1)/(20)=(1)/(3);x=(1)/(3);1
x+7-x-2x=96+2x;x-x-2x-2x=96-7;1
x+7-x-2x=96+2x;-6x=89;0
x+7-x-2x=96+2x;-5x=89;0
x+7-x-2x=96+2x;-5x=89;0
x+7-x-2x=96+2x;-4x=89;1
x+7-x-2x=96+2x;(89)/(-4);0
x+7-x-2x=96+2x;(89)/(-4);0
x+7-x-2x=96+2x;-(89)/(4);0
x+7-x-2x=96+2x;x=(89)/(-4);1
7x+23-x=2x+20;7x-x-2x=+20-23;1
7x+23-x=2x+20;4x=-3;1
7x+23-x=2x+20;x=-(3)/(4);1
4*(x-2)-2*(x+1)=4;4x-8-2x-2=4;1
4*(x-2)-2*(x+1)=4;4x-2x=4+2+8;1
4*(x-2)-2*(x+1)=4;2x=14;1
4*(x-2)-2*(x+1)=4;x=(14)/(2);1
4*(x-2)-2*(x+1)=4;x=7;1
10*(x+1)-6=2*(x-3)-10;10x+10-6=2x-6-10;1
10*(x+1)-6=2*(x-3)-10;10x-2x==-10-6+6-10;0
10*(x+1)-6=2*(x-3)-10;10x-2x=-10-6+6-10;1
10*(x+1)-6=2*(x-3)-10;8x=-20;1
10*(x+1)-6=2*(x-3)-10;x=-(20)/(8);1
10*(x+1)-6=2*(x-3)-10;x=-(10)/(4);1
10*(x+1)-6=2*(x-3)-10;x=-(5)/(2);1
3x-(x+1)-1=-x+4*(2-x);3x-x-1=-x+8x-4;0
3x-(x+1)-1=-x+4*(2-x);3x-x-1-1=-x+8-4x;1
3x-(x+1)-1=-x+4*(2-x);3x-x+x+4x=+8+1+1;1
3x-(x+1)-1=-x+4*(2-x);7x=10;1
3x-(x+1)-1=-x+4*(2-x);x=(10)/(7);1
(x-3)/(3)+(3)/(2)=(4x)/(3);2x-6+9=8x;1
(x-3)/(3)+(3)/(2)=(4x)/(3);2x-8x=+9+6;0
(x-3)/(3)+(3)/(2)=(4x)/(3);2x-8x=-9+6;1
(x-3)/(3)+(3)/(2)=(4x)/(3);-6x=-3;1
(x-3)/(3)+(3)/(2)=(4x)/(3);x=-(3)/(-6);1
(x-3)/(3)+(3)/(2)=(4x)/(3);x=(1)/(2);1
6x-4*(x-5)-(5-3x)=0;6x-4x+20-5+3x=0;1
6x-4*(x-5)-(5-3x)=0;6x-4x-3x=0+5-20;0
6x-4*(x-5)-(5-3x)=0;6x-4x+3x=0+5-20;1
6x-4*(x-5)-(5-3x)=0;5x=-15;1
6x-4*(x-5)-(5-3x)=0;x=-(15)/(5);1
6x-4*(x-5)-(5-3x)=0;x=-3;1
2*(x-2)+3*(2x+2)=-5*(2-x);2x-4+6x+6=-10+5x;1
2*(x-2)+3*(2x+2)=-5*(2-x);2x+6x-5x=-10-6+4;1
2*(x-2)+3*(2x+2)=-5*(2-x);3x=-12;1
2*(x-2)+3*(2x+2)=-5*(2-x);x=-(12)/(3);1
2*(x-2)+3*(2x+2)=-5*(2-x);x--4;0
2*(x-2)+3*(2x+2)=-5*(2-x);x=-4;1
x-(x)/(3)=6+(x)/(2);6x-2x=36+3x;1
x-(x)/(3)=6+(x)/(2);6x-2x-3x=36;1
x-(x)/(3)=6+(x)/(2);x=36;1
10*(x-6)=9*(x+3);10x-60=9x+27;1
10*(x-6)=9*(x+3);10x-9x=27+60;1
10*(x-6)=9*(x+3);x=87;1
9-2*(x+3)=x-18;9-2x-6=x-18;1
9-2*(x+3)=x-18;2x-x=-18+6-9;0
9-2*(x+3)=x-18;2x-x=-18+6-9;0
9-2*(x+3)=x-18;-2x-x=-18+6+9;0
9-2*(x+3)=x-18;-2x-x=-18-6-9;0
9-2*(x+3)=x-18;-2x-x=-18+6-9;1
9-2*(x+3)=x-18;-3x=-21;1
9-2*(x+3)=x-18;x=-(21)/(-3);1
9-2*(x+3)=x-18;x=7;1
4*(x-4)=-1-(3x-1);4x-16=-1-3x+1;1
4*(x-4)=-1-(3x-1);4x+3x=+1-1+16;1
4*(x-4)=-1-(3x-1);7x=16;1
4*(x-4)=-1-(3x-1);(16)/(7);0
4*(x-4)=-1-(3x-1);x=(16)/(7);1
40+(3x-4)=2*(3x-4)+16;40+3x-4=6x-8+16;1
40+(3x-4)=2*(3x-4)+16;+3x-6x=+16-8+4-40;1
40+(3x-4)=2*(3x-4)+16;-3x=-28;1
40+(3x-4)=2*(3x-4)+16;x=-(28)/(-3);1
40+(3x-4)=2*(3x-4)+16;x=+(28)/(3);1
5*(2x-5)=3-(-2x+1);10x+25=3+2x-1;0
5*(2x-5)=3-(-2x+1);10x-25=3+2x-1;1
5*(2x-5)=3-(-2x+1);10x-2x=-1-3+25;0
5*(2x-5)=3-(-2x+1);10x-2x=-1+3+25;1
5*(2x-5)=3-(-2x+1);8x=27;1
5*(2x-5)=3-(-2x+1);x=(27)/(8);1
2*(6x-8)+10=3*(x-2)-(-4+3x);12x-16+10=3x-6+4-3x;1
2*(6x-8)+10=3*(x-2)-(-4+3x);12x-3x+3x=+4-6-40+16;0
2*(6x-8)+10=3*(x-2)-(-4+3x);12x-3x+3x=+4-6-10+16;1
2*(6x-8)+10=3*(x-2)-(-4+3x);12x=+4;1
2*(6x-8)+10=3*(x-2)-(-4+3x);x=+(4)/(12);1
2*(6x-8)+10=3*(x-2)-(-4+3x);x=(1)/(3);1
3x+2*(1-x)=10;3x+2-x=10;0
3x+2*(1-x)=10;3x+2-2x=10;1
3x+2*(1-x)=10;3x-2x=10-2;1
3x+2*(1-x)=10;x=8;1
x-(3-x)=1;x-3+x=1;1
x-(3-x)=1;x+x=1+3;1
x-(3-x)=1;2x=4;1
x-(3-x)=1;x=(4)/(2);1
x-(3-x)=1;x=2;1
x+3*(x-1)-(x+9)=-147;x+3x-3-x-9=-147;1
x+3*(x-1)-(x+9)=-147;x+3x-x=-147+9+3;1
x+3*(x-1)-(x+9)=-147;3x=141;0
x+3*(x-1)-(x+9)=-147;3x=135;0
x+3*(x-1)-(x+9)=-147;3x=-141;0
x+3*(x-1)-(x+9)=-147;3x=-135;1
x+3*(x-1)-(x+9)=-147;x=-(135)/(3);1
x+3*(x-1)-(x+9)=-147;x=-45;1
10=3*(x-2)-(x-18);10-3x-6-x+18;0
10=3*(x-2)-(x-18);10=3x-6-x+18;1
10=3*(x-2)-(x-18);-3x+x=18+6-10;0
10=3*(x-2)-(x-18);10+6-18=+3x-x;1
10=3*(x-2)-(x-18);-2=2x;1
10=3*(x-2)-(x-18);x=1;0
10=3*(x-2)-(x-18);x=-1;1
2*(7x-1)-3*(4-14x)=-6;14x-2-12+52=-6;0
2*(7x-1)-3*(4-14x)=-6;14x-2-12+42=-6;0
2*(7x-1)-3*(4-14x)=-6;14x-2-12+42x=-6;1
2*(7x-1)-3*(4-14x)=-6;14x+42x=-6+12+2;1
2*(7x-1)-3*(4-14x)=-6;56x=8;1
2*(7x-1)-3*(4-14x)=-6;x=(8)/(52);0
2*(7x-1)-3*(4-14x)=-6;x=(8)/(56);1
2*(7x-1)-3*(4-14x)=-6;x=(1)/(7);1
(x)/(4)-2=(x-3)/(2);x-8=2*(x-3);1
(x)/(4)-2=(x-3)/(2);x-8=2x-6;1
(x)/(4)-2=(x-3)/(2);x-2x=-6+8;1
(x)/(4)-2=(x-3)/(2);-x=-2;0
(x)/(4)-2=(x-3)/(2);-x=2;1
(x)/(4)-2=(x-3)/(2);x=-2;1
(4)/(5)+(x)/(2)=(x)/(3)-2;24+15x=10x-60;1
(4)/(5)+(x)/(2)=(x)/(3)-2;15x-10x=-60-24;1
(4)/(5)+(x)/(2)=(x)/(3)-2;5x=-84;1
(4)/(5)+(x)/(2)=(x)/(3)-2;x=-(84)/(5);1
(4x+16)/(4)-(x)/(2)=6+x;4x+16-2x=24+4x;1
(4x+16)/(4)-(x)/(2)=6+x;4x-2x-4x=24-16;1
(4x+16)/(4)-(x)/(2)=6+x;-2x=12;0
(4x+16)/(4)-(x)/(2)=6+x;-2x=8;1
(4x+16)/(4)-(x)/(2)=6+x;x=(8)/(-2);1
(4x+16)/(4)-(x)/(2)=6+x;x=-4;1
(2x+4)/(5)-(x-10)/(6)=2;6*(2x+4)-5*(x-10)=60;1
(2x+4)/(5)-(x-10)/(6)=2;12x+24-5x+50=60;1
(2x+4)/(5)-(x-10)/(6)=2;12x-5x=60-50-24;1
(2x+4)/(5)-(x-10)/(6)=2;7x=-14;1
(2x+4)/(5)-(x-10)/(6)=2;x=-2;1
(2x+9)/(7)-(x+1)/(4)=x+2;4*(2x+9)-7*(x+1)=28x+56;1
(2x+9)/(7)-(x+1)/(4)=x+2;8x+36-7x-7=28x+56;1
(2x+9)/(7)-(x+1)/(4)=x+2;8x-7x-28x=+56+7-36;1
(2x+9)/(7)-(x+1)/(4)=x+2;-27x=27;1
(2x+9)/(7)-(x+1)/(4)=x+2;x=-1;1
(4x+9)/(9)-(x)/(15)=2x+1;5*(4x+9)-3x=90x+45;1
(4x+9)/(9)-(x)/(15)=2x+1;20x+45-3x=90x+45;1
(4x+9)/(9)-(x)/(15)=2x+1;20x-3x-90x=45-45;1
(4x+9)/(9)-(x)/(15)=2x+1;-73x=0;1
(4x+9)/(9)-(x)/(15)=2x+1;x=(0)/(-73);1
(4x+9)/(9)-(x)/(15)=2x+1;x=-73;0
(4x+9)/(9)-(x)/(15)=2x+1;x=0;1
x-(x)/(2)=2x+1;2x-x=4x+2;1
x-(x)/(2)=2x+1;2x-x-4x=2;1
x-(x)/(2)=2x+1;-3x=2;1
x-(x)/(2)=2x+1;x=(2)/(-3);1
(x)/(2)+(x-1)/(3)=3;3x+2*(x-1)=18;1
(x)/(2)+(x-1)/(3)=3;3x+2x-2=18;1
(x)/(2)+(x-1)/(3)=3;5x=18+2;1
(x)/(2)+(x-1)/(3)=3;5x=20;1
(x)/(2)+(x-1)/(3)=3;x=4;1
(x-2)/(4)+2x=(5x)/(2);2*(x-2)+8x=10x;0
(x-2)/(4)+2x=(5x)/(2);1*(x-2)+8x=10x;0
(x-2)/(4)+2x=(5x)/(2);2*(x-2)+16x=20x;0
(x-2)/(4)+2x=(5x)/(2);x-2+8x=10x;1
(x-2)/(4)+2x=(5x)/(2);x+8x-10x=-2;0
(x-2)/(4)+2x=(5x)/(2);x+8x-10x=+2;1
(x-2)/(4)+2x=(5x)/(2);-1x=2;1
(x-2)/(4)+2x=(5x)/(2);x=-2;1
(x)/(3)+(2x+2)/(4)=3x+7;4x+6x+6=4x+34;0
(x)/(3)+(2x+2)/(4)=3x+7;4x+6x+6=4x+36;0
(x)/(3)+(2x+2)/(4)=3x+7;4x+6x+6=36x+84;1
(x)/(3)+(2x+2)/(4)=3x+7;4x+6x-36x=+84-6;1
(x)/(3)+(2x+2)/(4)=3x+7;-26x=78;1
(x)/(3)+(2x+2)/(4)=3x+7;x=-(78)/(26);1
(x)/(3)+(2x+2)/(4)=3x+7;-3;0
(x)/(3)+(2x+2)/(4)=3x+7; ;0
(x)/(3)+(2x+2)/(4)=3x+7;x=-3;1
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;8*(x-1)-7*(2x+6)=4*(4x-14)-56;1
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;8x-8-14x-42=16x-56-56;1
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;8x-14x-16x=-56-56+42+8;1
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;22x=62;1
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;(62)/(22);0
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;x=(62)/(22);1
(x-1)/(7)-(2x+6)/(8)=(4x-14)/(14)-1;x=(31)/(11);1
2*(2x-4)=5-((x)/(2)+4);4x-8=5-(x+8);0
2*(2x-4)=5-((x)/(2)+4);4x-8=5-x-8;0
2*(2x-4)=5-((x)/(2)+4);2*(2x-4)=5-(x-8);0
2*(2x-4)=5-((x)/(2)+4);2*(2x-4)=5-(x-8);0
2*(2x-4)=5-((x)/(2)+4);2*(2x-4)=5-(x+8);0
2*(2x-4)=5-((x)/(2)+4);4x-8=5-(-x-8);0
2*(2x-4)=5-((x)/(2)+4);4*(2x-4)=10-(x-8);0
2*(2x-4)=5-((x)/(2)+4);4x-8=5-(x)/(2)-4;1
2*(2x-4)=5-((x)/(2)+4);8x-16=10-x-8;1
2*(2x-4)=5-((x)/(2)+4);8x+x=-8+10+16;1
2*(2x-4)=5-((x)/(2)+4);9x=18;1
2*(2x-4)=5-((x)/(2)+4);x=2;1
(3*(x-4))/(4)-1=x-(4-x)/(6);,;0
(3*(x-4))/(4)-1=x-(4-x)/(6);9*(x-4)-12=12x-2*(4-x);0
(3*(x-4))/(4)-1=x-(4-x)/(6);9x-36-12=12x-2*(4-x);1
(3*(x-4))/(4)-1=x-(4-x)/(6);9x-36-12=12x-8x+2x;0
(3*(x-4))/(4)-1=x-(4-x)/(6);9x-36-12=12x-8+2x;1
(3*(x-4))/(4)-1=x-(4-x)/(6);9x-12x-2x=-8+12+36;1
(3*(x-4))/(4)-1=x-(4-x)/(6);-5x=40;1
(3*(x-4))/(4)-1=x-(4-x)/(6);x=(40)/(-5);1
(3*(x-4))/(4)-1=x-(4-x)/(6);x=-8;1
4x-2*(x-5)+(3x-5)/(2)=0;8x-4x+20+3x-5=0;1
4x-2*(x-5)+(3x-5)/(2)=0;8x-4x+3x=0+5-20;1
4x-2*(x-5)+(3x-5)/(2)=0;7x=15;0
4x-2*(x-5)+(3x-5)/(2)=0;7x=-25;0
4x-2*(x-5)+(3x-5)/(2)=0;7x=-15;1
4x-2*(x-5)+(3x-5)/(2)=0;x=-(15)/(7);1
(2x-1)/(4)-(x-1)/(3)=(x+1)/(2)+(3x+1)/(5);15*(2x-1)-20*(x-1)=30*(x+1)+12*(3x+1);1
(2x-1)/(4)-(x-1)/(3)=(x+1)/(2)+(3x+1)/(5);30x-15-20x+20=30x+30+36x+12;1
(2x-1)/(4)-(x-1)/(3)=(x+1)/(2)+(3x+1)/(5);30x-20x-30x-36x=12+30-20+15;1
